,url,post_name,year,make_mod,make,mod,price,location,vin,condition,drive,fuel,odometer,paint,title,transmission,type,size,cylinders,city_mpg,hwy_mpg,comb_mpg,description,imgurl
206,https://seattle.craigslist.org/est/cto/d/kirkland-2012-x5-35i/6871201413.html,2012 X5 3.5i,2012,bmw x5,bmw,x5,13900, Kirkland ,,good,4wd,gas,87000,grey,clean,automatic,SUV,full-size,6 cylinders,16,23,19,"Selling my 2012 X5 3.5 turbo.  Currently have 86,xxx miles and will go up a little bit.  Interior and seats are in great shape, very clean car.  Have idrive, Nav, front and rear parking sensors, hill decent control, bluetooth, hid headlights, premium sounds etc...\\Just replaced the electric water pump ($900)\Brand new tires just installed last week\inspection done last week as well, checked out great\\Any other questions just ask!    ",https://images.craigslist.org/00o0o_ef8RhasWCAJ_600x450.jpg
207,https://seattle.craigslist.org/skc/cto/d/kent-2005-kia-sorento/6871200528.html,2005 Kia Sorento,2005,kia sorento,kia,sorento,4200, Maple Valley ,,good,rwd,gas,145471,blue,clean,automatic,SUV,mid-size,6 cylinders,14,20,16,"Safe and reliable SUV. Good condition. Drives well. \Clean, non smoker owner \Car Fax and KBB is provided. \-Tires are 1 year old \-Brand new Battery\-Regular oil changes and maintenance \-air conditioning, power windows, cruise control, power steering, Tilt wheel, am/fm stereo, CD (single disc), dual air bags, F&R side air bags, Roof Rack, Allow Wheels\\Reason for Selling: I purchased a new car. \\\Do not contact me for advertisement. Contact me by phone, email or text if interested in buying.    ",https://images.craigslist.org/00606_aSoXTkYlFr3_600x450.jpg
208,https://seattle.craigslist.org/tac/cto/d/enumclaw-2010-cadillac-cts/6871198697.html,2010 Cadillac CTS,2010,cadillac cts,cadillac,cts,12000, Enumclaw ,,excellent,4wd,gas,84000,blue,clean,automatic,sedan,full-size,6 cylinders,18,27,21,2010 Cadillac CTS 3.0 AWD. Great condition inside and out with only minor wear and tear. 84k Miles. Selling to make room for an SUV. See pictures and email with any questions.\\Thank you    ,https://images.craigslist.org/00o0o_fn7ZDi71lJK_600x450.jpg
209,https://seattle.craigslist.org/est/cto/d/lexus-rx-350-color-flint-mica-93k-miles/6871198033.html,"Lexus RX 350 (color : flint mica) , 93k miles, $12.5k(negotiable)",2008,lexus rx350,lexus,rx350,12500, Bellevue ,2T2HK31U08C076556,excellent,4wd,gas,93000,green,clean,automatic,SUV,full-size,6 cylinders,,,,"Hi,\\I'm moving out of US and hence selling my Lexus RX350 (Color : Flint mica). I bought this car at the Lexus dealership at Bellevue. The car is very well maintained and all the regular servicing has been done at the Lexus dealership at Bellevue. New Michelin all season tires in all 4 wheels: drove 4k miles, good for further 60k miles. It's a car you won't get anywhere at this price.\\Call or text me @  show contact info\\\Thanks,\Rohan    ",https://images.craigslist.org/00n0n_2ISCU2z6Bk5_600x450.jpg
210,https://seattle.craigslist.org/see/cto/d/seattle-volvo-c30-design-2009/6871189645.html,Volvo C30 R Design 2009,2009,volvo c30,volvo,c30,8900, Fremont ,YV1MK672892147328,excellent,fwd,gas,120350,silver,clean,automatic,hatchback,compact,5 cylinders,19,28,23,"Here is a fantastic vehicle in amazing condition offered for a new home. It has a very strong engine with a brand new timing belt, recent full synthetic oil change (still 3k left on the oil!) Newer Pirelli PZero 225/40 R18 tires and BBS custom Wheels. The brakes have been upgraded to larger slotted discs with Red Stuff Ceramic pads. It stops on a dime. It also has Dolby Surround premium sound with both USB and AUX inputs in the console, and WeatherGuard custom floor pan inserts. The interior is completed with the R Design leather package and sunroof. All of the windows are tinted and are in great condition. The driving lights up front are a deep blue and accent the car's silver paint very well. This thing is a head turner!\\I find the engine to be even more ""spirited"" than I expected from what is supposed to be a 225hp turbo 5 cylinder. It has a ton of get-up-and-go! The suspension also seems set up for performance. The suspension has had a few recent parts replaced including two struts in the front. One of them was replaced before we owned the car and the other more recently with genuine Volvo parts. The rest of the suspension seems sound and some time spent under the car while it was in the shop  showed it was in good shape below. That being said, I can't vouch for the strut that was replaced earlier as it was from an off brand company. We do have all of the records of what we did with the car. It has been serviced by some of the best in the area including DaisyWagen and All Volvo service in Ballard. \\It's amazing to drive and fun on the road. It's got an ""AutoManual"" transmission so you can shift it when you like or leave it up to the computer for ease of use in the city. Either way it's a blast and will turn your commute into fun even if you're stuck in traffic.\\I have a VIN report for this vehicle and it can be furnished if needed.    ",https://images.craigslist.org/00U0U_58GWhrcLm6M_600x450.jpg
211,https://seattle.craigslist.org/est/cto/d/bellevue-honda-accord-ex-clean-title/6871188826.html,HONDA ACCORD -EX Clean Title- Low Miles !!!,2011,honda accord ex 2011,honda,accord,9999, BELLEVUE WA ,1HGCP2F75BA041795,excellent,fwd,gas,60170,grey,clean,automatic,sedan,mid-size,4 cylinders,22,32,26,"Well maintained, family sedan from a Smoke free and pet free.\\Honda Accord EX 2011 with 60000 Miles\Body Style: Sedan 4 Doors\Engine Size: 4-Cyl, i-VTEC, 2.4 Ltr\Transmission: Auto, CVT\Drivetrain: Front Wheel Drive\Fuel type: Gasoline\Features:\Traction control, Stability control, ABS, Power Steering\AM/FM, CD/MP3, Bluetooth\Alarm System, AC, Power Window, Power Door Lock, Cruise Control\Dual Air Bags, Side Air Bags, Front & Rear Curtain Air Bags\Alloy Wheels\\If you have any questions please Call or Text me at:  show contact info\.!!!    ",https://images.craigslist.org/00Y0Y_hMjOWtEpE4f_600x450.jpg
212,https://olympic.craigslist.org/cto/d/shelton-2008-land-rover-lr2/6871177556.html,2008 Land Rover LR2,2008,land rover lr2 hse,land,rover,8000, google map ,,excellent,4wd,gas,137000,silver,clean,automatic,SUV,full-size,6 cylinders,,,,"For sale is a pristine 2008 land rover LR2. Simple runs and drive great and is in excellent shape. Duel moon roof, leather seats, and great mpg!    ",https://images.craigslist.org/00i0i_2SkczTKm0t6_600x450.jpg
213,https://seattle.craigslist.org/see/cto/d/north-bend-saturn-vue-hybrid-k-miles/6871160051.html,Saturn Vue Hybrid 2007 114K miles,2007,saturn vue hybrid,saturn,vue,4000, North Bend ,5GZCZ33Z07S826584,good,fwd,hybrid,114000,silver,clean,automatic,SUV,compact,,19,25,21,"SUV Hybrid Electric/Gas. Low mileage. Very good condition. Retired couple living in town. No need for 2 cars, so we are keeping the newer one. NADA rated at $5025.00 (I have a copy that I can't seem to download here). We want to sell it fast, so discounted the price. Please, don't bother us with ridiculous low-ball offers. We know what it is worth and are not in a hurry to sell. If you want a good car, decent gas mileage, fwd, automatic, dependable. This is the car for you. It is not new, so not perfect. Has a few minor dings/scrapes but no dents or damage. A/C, heated seats, power windows/doors, turquoise pin stripe, cruise control, etc.    ",https://images.craigslist.org/01010_g23RhVNMScI_600x450.jpg
214,https://seattle.craigslist.org/oly/cto/d/yelm-2013-chevrolet-camaro-ls/6871118145.html,2013 Chevrolet Camaro LS,2013,chevrolet camaro ls,chevrolet,camaro,13900, Yelm WA ,2G1FA1E36D9241629,excellent,rwd,gas,41000,custom,clean,automatic,coupe,mid-size,6 cylinders,12,18,14,"For Sale - 2013 Chevrolet Camaro LS in excellent condition with very few marks on the interior and exterior body.  It's a six cylinder automatic with just under 41,000 real miles on the odometer and was just recently serviced.  Only selling due to the fact that I will be moving and cannot bring the car with me.  Price is negotiable for the right reason.\You can contact me by phone, and if I do not answer for whatever the reason, please leave a message and I will get back to you as soon as I can.  Call at ~  show contact info\\\*Do not contact me with unsolicited calls, serious offers only*    ",https://images.craigslist.org/01515_a9vPsHD8BeY_600x450.jpg
215,https://seattle.craigslist.org/est/cto/d/kirkland-2007-acura-rdx-awd-technology/6871102413.html,2007 Acura RDX AWD W/ Technology Package,2007,acura rdx,acura,rdx,9500, Kirkland ,,good,4wd,gas,134000,grey,clean,automatic,SUV,mid-size,4 cylinders,17,22,19,"I have a 2007 Acura RDX AWD with technology package and only 1-owner. Has only been maintained at the Acura dealership since new. Everything works as it should - no warning lights illuminated. Good amount of tread left on tires and plenty of power from the turbocharged 4 cylinder engine. \\Has all features of any current/modern CUV without the price tag! Has Bluetooth, Navigation, Heated Seats, Leather, Sunroof, Back-Up Camera and a Premium Dolby Stereo.    ",https://images.craigslist.org/00d0d_671oriXN70I_600x450.jpg
216,https://seattle.craigslist.org/see/cto/d/seattle-honda-civic-ex-2008-clean-title/6871046046.html,"Honda Civic EX 2008, Clean Title",2008,honda civic ex,honda,civic,4500, Seattle ,,excellent,fwd,gas,133000,silver,clean,automatic,sedan,full-size,4 cylinders,40,45,42,"Clean title and clean carfax \ 4500$ OBO\Runs awesome \Sunroof \Rims factory \\\Let me know 😊\Camry, hybrid, Honda, Lexus, Toyota, Corolla, Kia\",https://images.craigslist.org/00T0T_dSQmq1fyfpU_600x450.jpg
217,https://seattle.craigslist.org/see/cto/d/seattle-pristine-v6-chrysler-clean/6871040493.html,"Pristine V6 Chrysler 200 2013 , Clean Title,  low miles",2013,chrysler 200,chrysler,200,5900, Seattle ,,like new,fwd,gas,103000,white,clean,automatic,sedan,full-size,6 cylinders,19,28,22,"Clean title and clean carfax \5900$ OBO\Runs awesome \\No issues at all \Let me know 😊\Camry, hybrid, Honda, Lexus, Toyota, Corolla, Kia\",https://images.craigslist.org/00000_cerbOxKkMxX_600x450.jpg
218,https://seattle.craigslist.org/see/cto/d/seattle-2014-kia-soul/6871038274.html,2014 Kia Soul,2014,kia soul,kia,soul,7450, Seattle ,KNDJN2A25E7004710,good,fwd,gas,105000,black,clean,automatic,hatchback,full-size,,24,30,26,"Automatic, power windows, door locks, tilt steering, cruise, air, blue tooth. Car in good condition with regular maintenance. No accidents. Owned as 2nd car for local family business.    ",https://images.craigslist.org/00f0f_k84ShULynMn_600x450.jpg
219,https://seattle.craigslist.org/see/cto/d/seattle-2007-audi-a4-quattro-avant/6871011754.html,2007 Audi A4 quattro Avant,2007,audi a4,audi,a4,7800, South Seattle ,,excellent,4wd,gas,108000,red,clean,automatic,wagon,mid-size,4 cylinders,21,29,24,"2007 Audi A4 quattro Avant (Wagon)\2.0L Turbo I4 FSI direct injection engine\6spd Tiptronic automatic transmission\Quattro AWD\108,000 miles\EPA Rated 22mpg City, 30mpg Highway\Brilliant Red exterior with Ebony (Black) leather interior\Clean title in hand\Rust-free, Northwest car it's entire life\Both OE key fobs\\A full gallery with many more photos is available here: https://www.vexartmedia.com/AudiB7A4ForSale/n-PKCRMZ\\A walk-around video is available here: https://youtu.be/gRbaEKJwEEc\\Factory Options:\*Bi-xenon (HID) adaptive headlights (adjusts level over bumps and turn with the steering wheel)\*Winter package with heated front seats and ski bag\*Electronic sliding sunroof\*Heated/auto-dimming/folding mirrors\*Rain-sensing wipers\*Bluetooth (phone only, no audio streaming)\\Upgrades:\*17x7.5 Audi B5 S4 Avus wheels with Toyo tires (9/32"" tread remaining; New in Nov. 2017 at 100k miles; ran snow tires for this past winter so probably only 5-6k miles on them)\*S-Line 3-spoke steering wheel with perforated leather, red stitching, and paddle shifters\*RSNE Navigation system\*OE rubber all-season 'Monster' floor mats (new in December '18; cloth ones also included)\*Nokya Yellow daytime running light bulbs\*A set of S-line sport suspension springs are included, but not installed\*Incomplete memory seat upgrade (buttons don't currently work).  Needs module (not included) and seat wiring installed (included).\\Everything functions and works great.  No check engine lights and passes all emissions readiness tests.  Runs and drives great!  Doesn't burn or leak any fluids and no squeaks or knocks in the suspension.  Only selling because my wife bought a newer car.  Car is ready to go with all engine maintenance performed and is probably the most up to date B7 on the market right now.  Car has some dings, chips, blemishes, and scratches to be expected with the age and I've done my best to photograph all of them.  The chrome trim has faded/oxidized in some areas.  The driver's side section of the rear bumper has had some scratches poorly repaired and the paint doesn't quite match but it looks decent from afar.\\All of the following has been performed within the last year/3k miles.  Most of it was done within the last month/500 miles.  Receipts will be provided.  Car has also had the passenger airbag recall performed.\\Replacement engine with similar mileage (114k miles) was just recently installed and the following was performed while it was out:\*Intake port carbon clean\*Camshaft timing chain, timing chain tensioner, and tensioner housing seals\*Timing belt, belt tensioner, belt rollers, water pump\*Thermostat assembly\*Rear coolant flange and coolant temp sensor\*Intake manifold gasket\*PCV assembly and hoses\*Valve cover gasket\*Updated oil pump pickup (factory revision with built-in check valve) and oil pan gasket\*Magnetic oil drain bolt with seal\*Fresh oil change with LiquiMoly MolyGen synthetic oil and Mann filter\*High-pressure fuel pump cam follower and o-ring with stud conversion kit\*Front snub mount bushing\*Coolant flush with fresh OE G13 coolant\*Power steering flush with fresh fluid\*Engine and transmission mounts\*Oil filter housing assembly\\And other work that has been performed within the last year:\*ACDelco Professional AGM Battery\*Bosch wiper blades front/rear\*Turbocharger drain pipe and gasket\*Bosch R8 Red-top ignition coils\*Bosch carbon activated cabin air filter\*NGK Platinum spark plugs\*Mann fuel filter\*Mann air filter\*OEM Turbocharger bypass valve\*OEM Turbocharger N75 valve\*Front bellypan hardware\*ECS Tuning silicone turbo inlet hose\*034 Motorsport silicone boost hose set\*Turbo oil and coolant line seals\*OEM Vacuum pump\*Rear brakes (lots of life still left in the fronts)\*Brake fluid flush with fresh ATE fluid\*Driver's window control switch\\Located in South Seattle, WA\No trades.  No Payments.\\$7,800\",https://images.craigslist.org/00p0p_fcpsOXKOOGi_600x450.jpg
220,https://seattle.craigslist.org/kit/cto/d/allyn-2009-toyota-rav4/6870979751.html,2009 Toyota RAV4,2009,toyota rav4,toyota,rav4,11750, Allyn ,,excellent,4wd,gas,127490,blue,clean,automatic,SUV,mid-size,6 cylinders,19,27,22,"Original owner, Limited addition, all factory options, bought at Olympia Toyota, have original window sticker, power sunroof, V6 engine, new tires, backup camera, premium sound system, 4 Wheel Dr., heated leather seats, all original    ",https://images.craigslist.org/00g0g_dBPea0OLfDP_600x450.jpg
